stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
0496,,"Rencēnu iela",,56.92304,24.21290,https://saraksti.rigassatiksme.lv/index.html#stop/0496,,
1116,,"Āgenskalna iela",,56.94670,24.06238,https://saraksti.rigassatiksme.lv/index.html#stop/1116,,
1115,,"Ļermontova iela",,56.94052,24.07028,https://saraksti.rigassatiksme.lv/index.html#stop/1115,,
7974,,"Ļermontova iela",,56.94074,24.06982,https://saraksti.rigassatiksme.lv/index.html#stop/7974,,
1238,,"Melnsila iela",,56.94464,24.06539,https://saraksti.rigassatiksme.lv/index.html#stop/1238,,
1549,,"Babītes stacija",,56.95820,23.95419,https://saraksti.rigassatiksme.lv/index.html#stop/1549,,
0284,,"Mēness iela",,56.96864,24.13660,https://saraksti.rigassatiksme.lv/index.html#stop/0284,,
0059,,"Brīvības bulvāris",,56.95175,24.11617,https://saraksti.rigassatiksme.lv/index.html#stop/0059,,
0167,,"Inženieru iela",,56.95122,24.11682,https://saraksti.rigassatiksme.lv/index.html#stop/0167,,
1033b,,"Merķeļa iela",,56.94945,24.11884,https://saraksti.rigassatiksme.lv/index.html#stop/1033b,,
1033a,,"Merķeļa iela",,56.94859,24.11984,https://saraksti.rigassatiksme.lv/index.html#stop/1033a,,
2119,,"Merķeļa iela",,56.94908,24.11928,https://saraksti.rigassatiksme.lv/index.html#stop/2119,,
0048,,"Bergenas iela",,57.00226,24.15182,https://saraksti.rigassatiksme.lv/index.html#stop/0048,,
0049,,"Bergenas iela",,57.00243,24.15220,https://saraksti.rigassatiksme.lv/index.html#stop/0049,,
0132,,"Ezermalas iela",,57.00685,24.16420,https://saraksti.rigassatiksme.lv/index.html#stop/0132,,
0164,,"Inčukalna iela",,56.99706,24.14149,https://saraksti.rigassatiksme.lv/index.html#stop/0164,,
0292,,"Mežaparks",,57.00437,24.15543,https://saraksti.rigassatiksme.lv/index.html#stop/0292,,
0291,,"Mežaparks",,57.00487,24.15652,https://saraksti.rigassatiksme.lv/index.html#stop/0291,,
0417,,"Sarkandaugava",,56.99578,24.13189,https://saraksti.rigassatiksme.lv/index.html#stop/0417,,
0189,,"Sarkandaugavas kapi",,56.99691,24.13919,https://saraksti.rigassatiksme.lv/index.html#stop/0189,,
0448,,"Stendera iela",,56.99927,24.14646,https://saraksti.rigassatiksme.lv/index.html#stop/0448,,
0449,,"Stendera iela",,56.99881,24.14571,https://saraksti.rigassatiksme.lv/index.html#stop/0449,,
0105,,"Druvienas iela",,56.97127,24.22987,https://saraksti.rigassatiksme.lv/index.html#stop/0105,,
7983,,"Hipokrāta iela",,56.97302,24.24041,https://saraksti.rigassatiksme.lv/index.html#stop/7983,,
7982,,"Līduma iela",,56.97219,24.23434,https://saraksti.rigassatiksme.lv/index.html#stop/7982,,
1156,,"Līduma iela",,56.97205,24.23318,https://saraksti.rigassatiksme.lv/index.html#stop/1156,,
7999,,"Brasas stacija",,56.97582,24.14434,https://saraksti.rigassatiksme.lv/index.html#stop/7999,,
0127,,"Ēveles iela",,56.96873,24.13563,https://saraksti.rigassatiksme.lv/index.html#stop/0127,,
8000,,"Kazarmu iela",,56.97320,24.14186,https://saraksti.rigassatiksme.lv/index.html#stop/8000,,
0238,,"Lēdurgas iela",,57.01799,24.13049,https://saraksti.rigassatiksme.lv/index.html#stop/0238,,
0314,,"Ostas iela",,57.02182,24.13475,https://saraksti.rigassatiksme.lv/index.html#stop/0314,,
0313,,"Ostas iela",,57.02171,24.13412,https://saraksti.rigassatiksme.lv/index.html#stop/0313,,
1255,,"Bieķensalas iela",,56.92829,24.10720,https://saraksti.rigassatiksme.lv/index.html#stop/1255,,
9104,,"Bieķensalas iela",,56.92641,24.10656,https://saraksti.rigassatiksme.lv/index.html#stop/9104,,
1257,,"Kīleveina grāvis",,56.93796,24.10174,https://saraksti.rigassatiksme.lv/index.html#stop/1257,,
1260,,"Kīleveina grāvis",,56.93715,24.10228,https://saraksti.rigassatiksme.lv/index.html#stop/1260,,
1256,,"Laivu iela",,56.93132,24.10707,https://saraksti.rigassatiksme.lv/index.html#stop/1256,,
1261,,"Laivu iela",,56.93141,24.10684,https://saraksti.rigassatiksme.lv/index.html#stop/1261,,
2052,,"Mūkusala",,56.93470,24.10505,https://saraksti.rigassatiksme.lv/index.html#stop/2052,,
2053,,"Mūkusala",,56.93350,24.10558,https://saraksti.rigassatiksme.lv/index.html#stop/2053,,
1258,,"Nacionālā bibliotēka",,56.94119,24.09879,https://saraksti.rigassatiksme.lv/index.html#stop/1258,,
1259,,"Nacionālā bibliotēka",,56.94159,24.09810,https://saraksti.rigassatiksme.lv/index.html#stop/1259,,
0179,,"Jugla",,56.97765,24.25472,https://saraksti.rigassatiksme.lv/index.html#stop/0179,,
0170,,"Jugla",,56.97801,24.25489,https://saraksti.rigassatiksme.lv/index.html#stop/0170,,
0232,,"Kvēles iela",,56.98042,24.24459,https://saraksti.rigassatiksme.lv/index.html#stop/0232,,
0231,,"Kvēles iela",,56.98077,24.24378,https://saraksti.rigassatiksme.lv/index.html#stop/0231,,
0303,,"Murjāņu iela",,56.97882,24.25009,https://saraksti.rigassatiksme.lv/index.html#stop/0303,,
0302,,"Murjāņu iela",,56.97900,24.24919,https://saraksti.rigassatiksme.lv/index.html#stop/0302,,
2059,,"Dzelzavas iela",,56.95825,24.17694,https://saraksti.rigassatiksme.lv/index.html#stop/2059,,
2062,,"Dzelzavas iela",,56.95900,24.17742,https://saraksti.rigassatiksme.lv/index.html#stop/2062,,
0307,,"Nīcgales iela",,56.95016,24.17311,https://saraksti.rigassatiksme.lv/index.html#stop/0307,,
2060,,"Purvciems",,56.95477,24.17535,https://saraksti.rigassatiksme.lv/index.html#stop/2060,,
2061,,"Purvciems",,56.95558,24.17591,https://saraksti.rigassatiksme.lv/index.html#stop/2061,,
1497,,"Vietalvas iela",,56.94544,24.17202,https://saraksti.rigassatiksme.lv/index.html#stop/1497,,
1498,,"Vietalvas iela",,56.94501,24.17249,https://saraksti.rigassatiksme.lv/index.html#stop/1498,,
1114,,"Āgenskalna tirgus",,56.93585,24.07098,https://saraksti.rigassatiksme.lv/index.html#stop/1114,,
1240,,"Āgenskalna tirgus",,56.93584,24.07089,https://saraksti.rigassatiksme.lv/index.html#stop/1240,,
1239,,"Nometņu iela",,56.93810,24.07216,https://saraksti.rigassatiksme.lv/index.html#stop/1239,,
5021,,"Arkādijas parks",,56.93145,24.08212,https://saraksti.rigassatiksme.lv/index.html#stop/5021,,
5022,,"Arkādijas parks",,56.93155,24.08230,https://saraksti.rigassatiksme.lv/index.html#stop/5022,,
1364,,"Torņakalna iela",,56.92816,24.08062,https://saraksti.rigassatiksme.lv/index.html#stop/1364,,
1365,,"Torņakalna iela",,56.92849,24.08079,https://saraksti.rigassatiksme.lv/index.html#stop/1365,,
8041,,"Īslīces iela",,56.89837,24.08609,https://saraksti.rigassatiksme.lv/index.html#stop/8041,,
5333,,"Mežkalna  iela",,56.89881,24.07946,https://saraksti.rigassatiksme.lv/index.html#stop/5333,,
1340,,"Ozolciema iela",,56.89951,24.09832,https://saraksti.rigassatiksme.lv/index.html#stop/1340,,
1342,,"Ozolciema iela",,56.89917,24.09666,https://saraksti.rigassatiksme.lv/index.html#stop/1342,,
1341,,"Ziepniekkalna D/P",,56.90238,24.10252,https://saraksti.rigassatiksme.lv/index.html#stop/1341,,
1341a,,"Ziepniekkalna D/P",,56.90190,24.10270,https://saraksti.rigassatiksme.lv/index.html#stop/1341a,,
5517,,"Alkšņu iela",,56.87550,23.94576,https://saraksti.rigassatiksme.lv/index.html#stop/5517,,
5516,,"Bērzu iela",,56.87567,23.93890,https://saraksti.rigassatiksme.lv/index.html#stop/5516,,
5518,,"Kalngales",,56.87556,23.95127,https://saraksti.rigassatiksme.lv/index.html#stop/5518,,
5514,,"Ziedkalnu iela",,56.87823,23.92502,https://saraksti.rigassatiksme.lv/index.html#stop/5514,,
1541,,"Lidosta Rīga",,56.92154,23.97973,https://saraksti.rigassatiksme.lv/index.html#stop/1541,,
1542,,"Lidosta Rīga",,56.92115,23.98114,https://saraksti.rigassatiksme.lv/index.html#stop/1542,,
1540,,"Priežkalni",,56.92306,23.99648,https://saraksti.rigassatiksme.lv/index.html#stop/1540,,
1543,,"Priežkalni",,56.92306,23.99722,https://saraksti.rigassatiksme.lv/index.html#stop/1543,,
1539,,"Rūdas",,56.92673,24.00215,https://saraksti.rigassatiksme.lv/index.html#stop/1539,,
1544,,"Rūdas",,56.92678,24.00283,https://saraksti.rigassatiksme.lv/index.html#stop/1544,,
1521,,"Amatnieki",,56.96981,24.33987,https://saraksti.rigassatiksme.lv/index.html#stop/1521,,
1522,,"Amatnieki",,56.96852,24.33862,https://saraksti.rigassatiksme.lv/index.html#stop/1522,,
1523,,"Upeskalni",,56.96526,24.33035,https://saraksti.rigassatiksme.lv/index.html#stop/1523,,
1524,,"Upeskalni",,56.96512,24.32961,https://saraksti.rigassatiksme.lv/index.html#stop/1524,,
5101a,,"Dreiliņu pasts",,56.94365,24.24481,https://saraksti.rigassatiksme.lv/index.html#stop/5101a,,
9097,,"Dreiliņu pasts",,56.94337,24.24604,https://saraksti.rigassatiksme.lv/index.html#stop/9097,,
5102,,"Dreiliņu veikals",,56.94342,24.25082,https://saraksti.rigassatiksme.lv/index.html#stop/5102,,
5103,,"Dreiliņu veikals",,56.94351,24.25041,https://saraksti.rigassatiksme.lv/index.html#stop/5103,,
5199,,"Liepziedi",,56.94329,24.25756,https://saraksti.rigassatiksme.lv/index.html#stop/5199,,
5200,,"Liepziedi",,56.94338,24.25646,https://saraksti.rigassatiksme.lv/index.html#stop/5200,,
5320,,"Radiocentrs",,56.94288,24.27131,https://saraksti.rigassatiksme.lv/index.html#stop/5320,,
5321,,"Radiocentrs",,56.94309,24.26747,https://saraksti.rigassatiksme.lv/index.html#stop/5321,,
1162,,"Daugavgrīvas D/P",,57.03581,24.01737,https://saraksti.rigassatiksme.lv/index.html#stop/1162,,
1159,,"Plēksnes iela",,57.04066,24.02915,https://saraksti.rigassatiksme.lv/index.html#stop/1159,,
1182,,"Plēksnes iela",,57.04110,24.03036,https://saraksti.rigassatiksme.lv/index.html#stop/1182,,
1161,,"Valentīna Pikuļa aleja",,57.03642,24.01976,https://saraksti.rigassatiksme.lv/index.html#stop/1161,,
1180,,"Valentīna Pikuļa aleja",,57.03688,24.02103,https://saraksti.rigassatiksme.lv/index.html#stop/1180,,
1160,,"Zvīņu iela",,57.03849,24.02439,https://saraksti.rigassatiksme.lv/index.html#stop/1160,,
1181,,"Zvīņu iela",,57.03929,24.02642,https://saraksti.rigassatiksme.lv/index.html#stop/1181,,
5292,,"A.Čaka iela",,56.96317,24.15087,https://saraksti.rigassatiksme.lv/index.html#stop/5292,,
5293,,"A.Čaka iela",,56.96319,24.15107,https://saraksti.rigassatiksme.lv/index.html#stop/5293,,
0064,,"Brīvības iela",,56.96582,24.14866,https://saraksti.rigassatiksme.lv/index.html#stop/0064,,
2025,,"Daugavas stadions",,56.95312,24.15392,https://saraksti.rigassatiksme.lv/index.html#stop/2025,,
5145,,"Grīziņkalns",,56.95594,24.15296,https://saraksti.rigassatiksme.lv/index.html#stop/5145,,
5144,,"Grīziņkalns",,56.95708,24.15287,https://saraksti.rigassatiksme.lv/index.html#stop/5144,,
0344,,"Pērnavas iela",,56.96601,24.14827,https://saraksti.rigassatiksme.lv/index.html#stop/0344,,
8025,,"Vārnu iela",,56.95926,24.15202,https://saraksti.rigassatiksme.lv/index.html#stop/8025,,
2079,,"Vārnu iela",,56.96027,24.15191,https://saraksti.rigassatiksme.lv/index.html#stop/2079,,
0257,,"Piedrujas iela",,56.93965,24.17286,https://saraksti.rigassatiksme.lv/index.html#stop/0257,,
5454,,"Piedrujas iela",,56.93991,24.17406,https://saraksti.rigassatiksme.lv/index.html#stop/5454,,
0351,,"Pildas iela",,56.94189,24.18063,https://saraksti.rigassatiksme.lv/index.html#stop/0351,,
2036,,"Paula Stradiņa slimnīca",,56.93203,24.06957,https://saraksti.rigassatiksme.lv/index.html#stop/2036,,
2083,,"Bultu iela",,56.90999,24.19486,https://saraksti.rigassatiksme.lv/index.html#stop/2083,,
2089,,"Bultu iela",,56.90904,24.19607,https://saraksti.rigassatiksme.lv/index.html#stop/2089,,
2091,,"Ikšķiles iela",,56.90425,24.20854,https://saraksti.rigassatiksme.lv/index.html#stop/2091,,
2084,,"Malnavas iela",,56.91253,24.19111,https://saraksti.rigassatiksme.lv/index.html#stop/2084,,
2088,,"Malnavas iela",,56.91153,24.19252,https://saraksti.rigassatiksme.lv/index.html#stop/2088,,
2082,,"Plostu iela",,56.90675,24.20026,https://saraksti.rigassatiksme.lv/index.html#stop/2082,,
2090,,"Plostu iela",,56.90627,24.20143,https://saraksti.rigassatiksme.lv/index.html#stop/2090,,
2081,,"Prūšu iela",,56.90459,24.20812,https://saraksti.rigassatiksme.lv/index.html#stop/2081,,
2087,,"Rušonu iela",,56.91439,24.18579,https://saraksti.rigassatiksme.lv/index.html#stop/2087,,
0115,,"Dzirnavu iela",,56.96245,24.10607,https://saraksti.rigassatiksme.lv/index.html#stop/0115,,
0116,,"Hanzas iela",,56.96180,24.10579,https://saraksti.rigassatiksme.lv/index.html#stop/0116,,
5472,,"Pētersalas iela",,56.96764,24.10632,https://saraksti.rigassatiksme.lv/index.html#stop/5472,,
2013,,"Pētersalas iela",,56.96764,24.10648,https://saraksti.rigassatiksme.lv/index.html#stop/2013,,
0060,,"Brīvības bulvāris",,56.95215,24.11314,https://saraksti.rigassatiksme.lv/index.html#stop/0060,,
0075,,"Centrālā stacija",,56.94847,24.11772,https://saraksti.rigassatiksme.lv/index.html#stop/0075,,
7980,,"Centrālā stacija",,56.94758,24.11834,https://saraksti.rigassatiksme.lv/index.html#stop/7980,,
2017,,"Centrālā stacija",,56.94755,24.11816,https://saraksti.rigassatiksme.lv/index.html#stop/2017,,
0168,,"Inženieru iela",,56.95090,24.11490,https://saraksti.rigassatiksme.lv/index.html#stop/0168,,
0373,,"Raiņa bulvāris",,56.95393,24.10927,https://saraksti.rigassatiksme.lv/index.html#stop/0373,,
1244,,"Kalnciema iela",,56.94567,24.08363,https://saraksti.rigassatiksme.lv/index.html#stop/1244,,
1104,,"Uzvaras bulvāris",,56.94031,24.09141,https://saraksti.rigassatiksme.lv/index.html#stop/1104,,
0626,,"Kleisti",,56.98686,24.01407,https://saraksti.rigassatiksme.lv/index.html#stop/0626,,
0626a,,"Kleisti",,56.98702,24.01420,https://saraksti.rigassatiksme.lv/index.html#stop/0626a,,
0625,,"Mikrobioloģijas institūts",,56.98505,24.02564,https://saraksti.rigassatiksme.lv/index.html#stop/0625,,
0627,,"Mikrobioloģijas institūts",,56.98496,24.02532,https://saraksti.rigassatiksme.lv/index.html#stop/0627,,
0624,,"Pagrieziens uz Kleistiem",,56.98376,24.03169,https://saraksti.rigassatiksme.lv/index.html#stop/0624,,
0368,,"Preču - 2",,56.92254,24.21701,https://saraksti.rigassatiksme.lv/index.html#stop/0368,,
5428,,"Jaunmārupes sākumskola",,56.87973,23.94608,https://saraksti.rigassatiksme.lv/index.html#stop/5428,,
5177,,"Ķienes",,56.87880,23.95780,https://saraksti.rigassatiksme.lv/index.html#stop/5177,,
5176,,"Ķienes",,56.87895,23.95854,https://saraksti.rigassatiksme.lv/index.html#stop/5176,,
5311,,"Puķulejas",,56.88643,23.98805,https://saraksti.rigassatiksme.lv/index.html#stop/5311,,
5310,,"Puķulejas",,56.88731,23.99217,https://saraksti.rigassatiksme.lv/index.html#stop/5310,,
5330,,"Riekstiņi",,56.88150,23.96771,https://saraksti.rigassatiksme.lv/index.html#stop/5330,,
5329,,"Riekstiņi",,56.88163,23.96840,https://saraksti.rigassatiksme.lv/index.html#stop/5329,,
4848,,"Vētras",,56.88323,23.97453,https://saraksti.rigassatiksme.lv/index.html#stop/4848,,
8083,,"Vētras",,56.88405,23.97839,https://saraksti.rigassatiksme.lv/index.html#stop/8083,,
5439,,"Vizmas",,56.88991,24.00277,https://saraksti.rigassatiksme.lv/index.html#stop/5439,,
1310,,"Baloži",,56.87627,24.12243,https://saraksti.rigassatiksme.lv/index.html#stop/1310,,
1314,,"Baloži",,56.87653,24.12323,https://saraksti.rigassatiksme.lv/index.html#stop/1314,,
1312,,"Kantoris",,56.87066,24.11062,https://saraksti.rigassatiksme.lv/index.html#stop/1312,,
5273,,"Pagrieziens uz Piņķiem",,56.94580,23.91993,https://saraksti.rigassatiksme.lv/index.html#stop/5273,,
4977,,"Piņķi",,56.94428,23.91045,https://saraksti.rigassatiksme.lv/index.html#stop/4977,,
8073,,"Piņķi",,56.94433,23.91042,https://saraksti.rigassatiksme.lv/index.html#stop/8073,,
1311,,"Skola",,56.87489,24.11868,https://saraksti.rigassatiksme.lv/index.html#stop/1311,,
1313,,"Skola",,56.87480,24.11870,https://saraksti.rigassatiksme.lv/index.html#stop/1313,,
1404,,"Robežu iela",,56.92287,24.07576,https://saraksti.rigassatiksme.lv/index.html#stop/1404,,
1434,,"Anniņmuižas iela",,56.94926,24.01440,https://saraksti.rigassatiksme.lv/index.html#stop/1434,,
1436,,"Anniņmuižas iela",,56.94938,24.01264,https://saraksti.rigassatiksme.lv/index.html#stop/1436,,
1439,,"Rostokas iela",,56.94956,24.00122,https://saraksti.rigassatiksme.lv/index.html#stop/1439,,
1437,,"Rostokas iela 16",,56.94952,24.00598,https://saraksti.rigassatiksme.lv/index.html#stop/1437,,
1438,,"Rostokas iela 16",,56.94945,24.00653,https://saraksti.rigassatiksme.lv/index.html#stop/1438,,
1435,,"Zolitūdes D/P",,56.94830,24.02382,https://saraksti.rigassatiksme.lv/index.html#stop/1435,,
1440,,"Zolitūdes iela",,56.94966,23.99980,https://saraksti.rigassatiksme.lv/index.html#stop/1440,,
1426,,"Rucavas iela",,56.93912,24.03131,https://saraksti.rigassatiksme.lv/index.html#stop/1426,,
9106,,"Rusova iela/Valsts ieņēmumu dienests",,56.98903,24.16680,https://saraksti.rigassatiksme.lv/index.html#stop/9106,,
2085,,"Rušonu iela",,56.91527,24.18553,https://saraksti.rigassatiksme.lv/index.html#stop/2085,,
0298,,"Motormuzejs",,56.97034,24.23003,https://saraksti.rigassatiksme.lv/index.html#stop/0298,,
0297,,"Motormuzejs",,56.97025,24.22997,https://saraksti.rigassatiksme.lv/index.html#stop/0297,,
0408,,"S.Eizenšteina iela",,56.96146,24.23215,https://saraksti.rigassatiksme.lv/index.html#stop/0408,,
0439,,"Sporta bāze ""Biķernieki""",,56.96611,24.23348,https://saraksti.rigassatiksme.lv/index.html#stop/0439,,
0171,,"Jāņavārti",,56.91991,24.18388,https://saraksti.rigassatiksme.lv/index.html#stop/0171,,
0172,,"Jāņavārti",,56.92065,24.18309,https://saraksti.rigassatiksme.lv/index.html#stop/0172,,
0199,,"Ķengarags",,56.92158,24.18173,https://saraksti.rigassatiksme.lv/index.html#stop/0199,,
0412,,"Salaspils iela",,56.93227,24.16893,https://saraksti.rigassatiksme.lv/index.html#stop/0412,,
0432,,"Slāvu iela",,56.92768,24.17401,https://saraksti.rigassatiksme.lv/index.html#stop/0432,,
0431,,"Slāvu iela",,56.92757,24.17437,https://saraksti.rigassatiksme.lv/index.html#stop/0431,,
1254,,"Lucavsala",,56.92935,24.11422,https://saraksti.rigassatiksme.lv/index.html#stop/1254,,
1333,,"Lucavsala",,56.92919,24.11457,https://saraksti.rigassatiksme.lv/index.html#stop/1333,,
5348,,"Salu tilts",,56.92677,24.11105,https://saraksti.rigassatiksme.lv/index.html#stop/5348,,
1253,,"Zaķusala",,56.93257,24.11941,https://saraksti.rigassatiksme.lv/index.html#stop/1253,,
1334,,"Zaķusala",,56.93258,24.12003,https://saraksti.rigassatiksme.lv/index.html#stop/1334,,
0077,,"Centrālā stacija",,56.94812,24.12153,https://saraksti.rigassatiksme.lv/index.html#stop/0077,,
0074,,"Elizabetes iela",,56.94812,24.12347,https://saraksti.rigassatiksme.lv/index.html#stop/0074,,
0146,,"Ģertrūdes iela",,56.94703,24.13994,https://saraksti.rigassatiksme.lv/index.html#stop/0146,,
2105,,"Graudu iela",,56.91123,24.10405,https://saraksti.rigassatiksme.lv/index.html#stop/2105,,
2103,,"Kartupeļu iela",,56.91384,24.09958,https://saraksti.rigassatiksme.lv/index.html#stop/2103,,
2111,,"Kartupeļu iela",,56.91436,24.09879,https://saraksti.rigassatiksme.lv/index.html#stop/2111,,
2102,,"Saulkalnes iela",,56.91491,24.09780,https://saraksti.rigassatiksme.lv/index.html#stop/2102,,
2110,,"Saulkalnes iela",,56.91207,24.10290,https://saraksti.rigassatiksme.lv/index.html#stop/2110,,
1383,,"Brūkleņu iela",,56.91347,24.05057,https://saraksti.rigassatiksme.lv/index.html#stop/1383,,
1384,,"Kurmenes iela",,56.91315,24.05482,https://saraksti.rigassatiksme.lv/index.html#stop/1384,,
1386,,"Kursīšu iela",,56.91266,24.05894,https://saraksti.rigassatiksme.lv/index.html#stop/1386,,
9102,,"Miera iela",,56.97037,24.13917,https://saraksti.rigassatiksme.lv/index.html#stop/9102,,
9103,,"Miera iela",,56.97024,24.13915,https://saraksti.rigassatiksme.lv/index.html#stop/9103,,
5457,,"93.vidusskola",,56.94589,24.19071,https://saraksti.rigassatiksme.lv/index.html#stop/5457,,
1502,,"Gaismas iela",,56.94553,24.18196,https://saraksti.rigassatiksme.lv/index.html#stop/1502,,
1500,,"Skaņu iela",,56.94486,24.17612,https://saraksti.rigassatiksme.lv/index.html#stop/1500,,
1501,,"Skaņu iela",,56.94496,24.17634,https://saraksti.rigassatiksme.lv/index.html#stop/1501,,
1601,,"Malēju iela",,56.90736,24.22091,https://saraksti.rigassatiksme.lv/index.html#stop/1601,,
1706,,"Sila iela",,56.90659,24.21545,https://saraksti.rigassatiksme.lv/index.html#stop/1706,,
0061,,"Brīvības gatve",,56.98856,24.23747,https://saraksti.rigassatiksme.lv/index.html#stop/0061,,
0424,,"Silciema iela",,56.98832,24.23743,https://saraksti.rigassatiksme.lv/index.html#stop/0424,,
0505,,"Slēpotāju iela",,56.98553,24.23903,https://saraksti.rigassatiksme.lv/index.html#stop/0505,,
0506,,"Slēpotāju iela",,56.98469,24.23924,https://saraksti.rigassatiksme.lv/index.html#stop/0506,,
1184,,"Platā iela",,57.02853,24.04446,https://saraksti.rigassatiksme.lv/index.html#stop/1184,,
1185,,"Platā iela",,57.02848,24.04471,https://saraksti.rigassatiksme.lv/index.html#stop/1185,,
1187,,"Silikātu iela",,57.02790,24.03422,https://saraksti.rigassatiksme.lv/index.html#stop/1187,,
1186,,"Silikātu iela",,57.02809,24.03392,https://saraksti.rigassatiksme.lv/index.html#stop/1186,,
1037,,"Arēna Rīga",,56.96948,24.11946,https://saraksti.rigassatiksme.lv/index.html#stop/1037,,
1038,,"Arēna Rīga",,56.96947,24.11887,https://saraksti.rigassatiksme.lv/index.html#stop/1038,,
0438,,"Šoseja",,56.98595,24.32132,https://saraksti.rigassatiksme.lv/index.html#stop/0438,,
0437,,"Šoseja",,56.98588,24.32147,https://saraksti.rigassatiksme.lv/index.html#stop/0437,,
5368,,"Silkalēji",,56.92017,23.94418,https://saraksti.rigassatiksme.lv/index.html#stop/5368,,
5369,,"Silkalēji",,56.92031,23.94257,https://saraksti.rigassatiksme.lv/index.html#stop/5369,,
5000,,"Skulte",,56.91937,23.95258,https://saraksti.rigassatiksme.lv/index.html#stop/5000,,
8078,,"Skulte",,56.91932,23.95358,https://saraksti.rigassatiksme.lv/index.html#stop/8078,,
1703,,"Skultes stadions",,56.91982,23.94780,https://saraksti.rigassatiksme.lv/index.html#stop/1703,,
1704,,"Skultes stadions",,56.91993,23.94754,https://saraksti.rigassatiksme.lv/index.html#stop/1704,,
1105,,"A.Grīna bulvāris",,56.94209,24.08187,https://saraksti.rigassatiksme.lv/index.html#stop/1105,,
1109,,"A.Grīna bulvāris",,56.94199,24.08190,https://saraksti.rigassatiksme.lv/index.html#stop/1109,,
1041,,"Baldones iela",,56.95076,24.06607,https://saraksti.rigassatiksme.lv/index.html#stop/1041,,
1091,,"Baldones iela",,56.95066,24.06581,https://saraksti.rigassatiksme.lv/index.html#stop/1091,,
1093,,"Kalnciema iela",,56.94601,24.07392,https://saraksti.rigassatiksme.lv/index.html#stop/1093,,
1107,,"Kalnciema iela",,56.94525,24.07477,https://saraksti.rigassatiksme.lv/index.html#stop/1107,,
1040,,"Mārtiņa iela",,56.94816,24.07258,https://saraksti.rigassatiksme.lv/index.html#stop/1040,,
1092,,"Mārtiņa iela",,56.94848,24.07212,https://saraksti.rigassatiksme.lv/index.html#stop/1092,,
1106,,"Nometņu iela",,56.94301,24.07816,https://saraksti.rigassatiksme.lv/index.html#stop/1106,,
1108,,"Nometņu iela",,56.94353,24.07679,https://saraksti.rigassatiksme.lv/index.html#stop/1108,,
0618,,"Observatorijas iela",,56.96187,24.03932,https://saraksti.rigassatiksme.lv/index.html#stop/0618,,
0634,,"Observatorijas iela",,56.96177,24.03934,https://saraksti.rigassatiksme.lv/index.html#stop/0634,,
0617,,"Saulgožu iela",,56.96132,24.04769,https://saraksti.rigassatiksme.lv/index.html#stop/0617,,
0635,,"Saulgožu iela",,56.96121,24.04849,https://saraksti.rigassatiksme.lv/index.html#stop/0635,,
1110,,"Uzvaras bulvāris",,56.93987,24.09070,https://saraksti.rigassatiksme.lv/index.html#stop/1110,,
1219,,"Skodas iela",,56.97104,24.04999,https://saraksti.rigassatiksme.lv/index.html#stop/1219,,
1210,,"Skodas iela",,56.97117,24.05056,https://saraksti.rigassatiksme.lv/index.html#stop/1210,,
1218,,"Spilves iela 16",,56.97192,24.05216,https://saraksti.rigassatiksme.lv/index.html#stop/1218,,
1211,,"Spilves iela 16",,56.97202,24.05267,https://saraksti.rigassatiksme.lv/index.html#stop/1211,,
1492,,"A.Čaka iela",,56.95458,24.13199,https://saraksti.rigassatiksme.lv/index.html#stop/1492,,
0037,,"Avotu iela",,56.95193,24.13739,https://saraksti.rigassatiksme.lv/index.html#stop/0037,,
0440,,"Stabu iela",,56.95213,24.13720,https://saraksti.rigassatiksme.lv/index.html#stop/0440,,
1491,,"Stabu iela",,56.95774,24.12539,https://saraksti.rigassatiksme.lv/index.html#stop/1491,,
0324,,"Paegles",,57.06144,24.08000,https://saraksti.rigassatiksme.lv/index.html#stop/0324,,
0323,,"Paegles",,57.06159,24.07997,https://saraksti.rigassatiksme.lv/index.html#stop/0323,,
7993,,"Stāvvadu iela",,57.07016,24.08866,https://saraksti.rigassatiksme.lv/index.html#stop/7993,,
7994,,"Stāvvadu iela",,57.07026,24.08886,https://saraksti.rigassatiksme.lv/index.html#stop/7994,,
5076,,"Čiekuri",,56.89163,23.98682,https://saraksti.rigassatiksme.lv/index.html#stop/5076,,
5075,,"Čiekuri",,56.89221,23.98654,https://saraksti.rigassatiksme.lv/index.html#stop/5075,,
4996,,"Milži",,56.90446,23.99476,https://saraksti.rigassatiksme.lv/index.html#stop/4996,,
8064,,"Milži",,56.90478,23.99534,https://saraksti.rigassatiksme.lv/index.html#stop/8064,,
5236,,"Noras",,56.91015,24.00243,https://saraksti.rigassatiksme.lv/index.html#stop/5236,,
5235,,"Noras",,56.91101,24.00379,https://saraksti.rigassatiksme.lv/index.html#stop/5235,,
5389,,"Stīpnieki",,56.91495,24.00910,https://saraksti.rigassatiksme.lv/index.html#stop/5389,,
5390,,"Stīpnieki",,56.91641,24.01158,https://saraksti.rigassatiksme.lv/index.html#stop/5390,,
5447,,"Zirnīši",,56.89784,23.98560,https://saraksti.rigassatiksme.lv/index.html#stop/5447,,
5448,,"Zirnīši",,56.89824,23.98634,https://saraksti.rigassatiksme.lv/index.html#stop/5448,,
