VehicleMessageID,SentDate,VehicleID,SendingReason,Odometer,WGS84Fi,WGS84La,Delay,Gyro,Speed,ShiftID,TripID
868969701,2018-11-23 08:25:50.000,63,12,13087,"56,94213","24,13",7,270,20,466,416016
868969852,2018-11-23 08:25:46.000,63,1,13061,"56,94213","24,13043",7,269,28,466,416016
868970690,2018-11-23 08:25:14.000,63,1,12968,"56,9423","24,1319",7,288,0,466,416016
868971527,2018-11-23 08:24:43.000,63,8,12968,"56,94229","24,13191",7,288,2,466,416016
868972703,2018-11-23 08:26:28.000,63,10,13148,"56,94215","24,12901",7,271,19,466,416016
868972821,2018-11-23 08:26:23.000,63,7,13121,"56,94215","24,12945",7,272,6,466,416016
868973131,2018-11-23 08:26:12.000,63,8,13116,"56,94215","24,12954",7,274,0,466,416016
868973166,2018-11-23 08:26:11.000,63,6,13116,"56,94215","24,12954",7,274,0,466,416016
868973516,2018-11-23 08:27:21.000,63,8,13610,"56,9439","24,12255",8,307,0,466,416016
868974068,2018-11-23 08:26:58.000,63,1,13421,"56,94284","24,12495",8,310,41,466,416016
868974472,2018-11-23 08:27:51.000,63,1,13611,"56,9439","24,12255",7,307,0,466,416016
868975200,2018-11-23 08:28:30.000,63,8,13812,"56,94518","24,12023",7,318,0,466,416016
868975416,2018-11-23 08:28:22.000,63,1,13791,"56,94504","24,12046",7,315,27,466,416016
868976220,2018-11-23 08:28:59.000,63,8,13842,"56,94537","24,11988",7,315,0,466,416016
868977202,2018-11-23 08:29:37.000,63,8,13865,"56,94551","24,11963",8,317,1,466,416016
868977424,2018-11-23 08:29:28.000,63,12,13850,"56,94542","24,1198",8,317,9,466,416016
868978320,2018-11-23 08:30:56.000,63,8,14051,"56,94687","24,11816",8,357,0,466,416016
868978952,2018-11-23 08:30:32.000,63,10,13931,"56,94592","24,1189",8,323,24,466,416016
868979211,2018-11-23 08:30:22.000,63,7,13886,"56,94563","24,11941",8,312,0,466,416016
868979558,2018-11-23 08:30:09.000,63,8,13885,"56,94563","24,11941",8,312,0,466,416016
868979626,2018-11-23 08:30:07.000,63,6,13885,"56,94563","24,11941",8,312,0,466,416016
868980698,2018-11-23 08:31:26.000,63,1,14051,"56,94687","24,11816",8,357,0,466,416016
868981238,2018-11-23 08:32:23.000,63,8,14165,"56,94762","24,11928",8,56,0,466,416016
868981907,2018-11-23 08:31:57.000,63,1,14051,"56,94687","24,11816",8,357,0,466,416016
868982317,2018-11-23 08:32:54.000,63,1,14205,"56,94783","24,11983",9,55,18,466,416016
868983338,2018-11-23 08:33:25.000,63,1,14384,"56,94915","24,11914",9,324,28,466,416016
868983977,2018-11-23 08:34:10.000,63,1,14504,"56,95004","24,11806",9,326,16,466,416016
868984759,2018-11-23 08:33:39.000,63,8,14449,"56,94963","24,11854",9,330,0,466,416016
868985220,2018-11-23 08:34:52.000,63,6,14755,"56,95092","24,1154",9,248,0,466,416017
868985286,2018-11-23 08:34:50.000,63,8,14755,"56,95092","24,1154",9,248,0,466,416017
868985661,2018-11-23 08:34:36.000,63,12,14713,"56,95113","24,11595",9,236,20,466,416017
868986930,2018-11-23 08:35:22.000,63,1,14755,"56,95092","24,1154",7,248,0,466,416017
868987637,2018-11-23 08:36:05.000,63,10,14849,"56,95022","24,11581",8,147,28,466,416017
868988141,2018-11-23 08:35:46.000,63,7,14755,"56,95092","24,1154",7,248,0,466,416017
868988287,2018-11-23 08:36:49.000,63,12,15038,"56,94879","24,11749",8,148,26,466,416017
868989078,2018-11-23 08:36:20.000,63,8,14938,"56,94956","24,11664",8,147,0,466,416017
868989253,2018-11-23 08:37:19.000,63,10,15109,"56,94826","24,11814",7,147,32,466,416017
868989596,2018-11-23 08:37:07.000,63,7,15053,"56,94868","24,11762",7,147,0,466,416017
868989831,2018-11-23 08:36:58.000,63,8,15053,"56,94868","24,11762",8,147,0,466,416017
868989878,2018-11-23 08:36:56.000,63,6,15053,"56,94868","24,11762",8,147,0,466,416017
868990552,2018-11-23 08:37:37.000,63,8,15206,"56,94741","24,11804",7,187,0,466,416017
868991507,2018-11-23 08:38:08.000,63,1,15206,"56,94741","24,11804",7,187,0,466,416017
868992480,2018-11-23 08:38:39.000,63,1,15206,"56,94741","24,11804",7,187,0,466,416017
868992724,2018-11-23 08:39:38.000,63,8,15474,"56,9453","24,11955",8,134,0,466,416017
868992785,2018-11-23 08:39:35.000,63,6,15474,"56,94531","24,11955",8,134,0,466,416017
868993153,2018-11-23 08:39:22.000,63,8,15453,"56,94543","24,1193",8,137,0,466,416017
868993429,2018-11-23 08:39:11.000,63,12,15429,"56,94558","24,11905",8,142,30,466,416017
868993459,2018-11-23 08:39:10.000,63,1,15420,"56,94565","24,11896",8,146,32,466,416017
868993531,2018-11-23 08:40:53.000,63,12,16082,"56,94199","24,12734",7,97,32,466,416017
868994286,2018-11-23 08:40:24.000,63,1,15757,"56,94363","24,12303",8,129,30,466,416017
868995077,2018-11-23 08:39:54.000,63,10,15522,"56,94505","24,12019",8,130,30,466,416017
868995235,2018-11-23 08:39:48.000,63,7,15474,"56,9453","24,11955",8,134,0,466,416017
868995450,2018-11-23 08:41:37.000,63,8,16226,"56,942","24,12969",6,90,0,466,416017
868995878,2018-11-23 08:41:20.000,63,10,16173,"56,942","24,12883",6,93,24,466,416017
868996051,2018-11-23 08:41:14.000,63,7,16128,"56,94198","24,12809",6,84,11,466,416017
868996267,2018-11-23 08:41:06.000,63,8,16122,"56,94197","24,12799",7,93,0,466,416017
868996312,2018-11-23 08:41:04.000,63,6,16122,"56,94197","24,12799",7,93,0,466,416017
868996740,2018-11-23 08:42:07.000,63,1,16287,"56,94207","24,13068",6,68,24,466,416017
868997670,2018-11-23 08:42:38.000,63,1,16523,"56,94143","24,13393",7,120,29,466,416017
868998306,2018-11-23 08:43:20.000,63,10,16756,"56,94046","24,13726",6,119,27,466,416017
868998517,2018-11-23 08:43:12.000,63,7,16717,"56,94063","24,1367",6,119,0,466,416017
868998642,2018-11-23 08:43:07.000,63,6,16717,"56,94063","24,1367",6,119,0,466,416017
868998692,2018-11-23 08:43:05.000,63,8,16717,"56,94063","24,13671",6,119,0,466,416017
868998952,2018-11-23 08:42:55.000,63,12,16687,"56,94077","24,13634",7,118,35,466,416017
868999274,2018-11-23 08:43:51.000,63,1,17088,"56,9407","24,14266",6,86,48,466,416017
869000230,2018-11-23 08:44:22.000,63,12,17378,"56,94085","24,14741",6,86,27,466,416017
869001207,2018-11-23 08:45:39.000,63,10,17800,"56,94102","24,15432",6,87,32,466,416017
869001435,2018-11-23 08:45:30.000,63,7,17750,"56,94099","24,1535",6,81,0,466,416017
869001500,2018-11-23 08:45:28.000,63,8,17750,"56,94099","24,1535",6,81,0,466,416017
869001531,2018-11-23 08:45:27.000,63,6,17750,"56,94099","24,1535",6,81,0,466,416017
869001881,2018-11-23 08:45:15.000,63,12,17713,"56,94098","24,1529",6,87,34,466,416017
869002539,2018-11-23 08:44:50.000,63,10,17465,"56,94088","24,14883",6,86,29,466,416017
869002759,2018-11-23 08:44:42.000,63,7,17426,"56,94086","24,14819",6,86,0,466,416017
869002914,2018-11-23 08:44:36.000,63,6,17426,"56,94086","24,14819",6,86,0,466,416017
869002947,2018-11-23 08:44:35.000,63,7,17426,"56,94086","24,14819",6,86,0,466,416017
869002971,2018-11-23 08:44:34.000,63,6,17426,"56,94086","24,1482",6,86,0,466,416017
869003226,2018-11-23 08:46:24.000,63,6,18055,"56,93917","24,1554",6,173,0,466,416017
869003498,2018-11-23 08:46:14.000,63,8,18013,"56,93955","24,15537",6,183,9,466,416017
869003597,2018-11-23 08:46:10.000,63,1,18006,"56,93961","24,15537",6,177,6,466,416017
869004699,2018-11-23 08:46:45.000,63,10,18096,"56,93883","24,15564",6,153,29,466,416017
869004868,2018-11-23 08:46:38.000,63,7,18058,"56,93915","24,15541",6,168,0,466,416017
869005095,2018-11-23 08:46:29.000,63,6,18056,"56,93917","24,1554",6,173,0,466,416017
869005119,2018-11-23 08:46:28.000,63,7,18056,"56,93917","24,1554",6,173,0,466,416017
869005169,2018-11-23 08:47:35.000,63,12,18638,"56,93496","24,16101",6,140,38,466,416017
869005755,2018-11-23 08:47:16.000,63,1,18420,"56,9365","24,15882",6,142,44,466,416017
869006342,2018-11-23 08:48:02.000,63,10,18721,"56,93441","24,16193",5,139,28,466,416017
869006431,2018-11-23 08:47:58.000,63,7,18698,"56,93456","24,16169",5,132,19,466,416017
869006460,2018-11-23 08:47:57.000,63,8,18683,"56,93465","24,16149",5,135,0,466,416017
869006562,2018-11-23 08:47:54.000,63,6,18683,"56,93465","24,16149",5,135,0,466,416017
869006663,2018-11-23 08:47:50.000,63,25,18683,"56,93465","24,16149",5,135,0,466,416017
869006691,2018-11-23 08:47:49.000,63,25,18679,"56,93467","24,16145",5,135,15,466,NULL
869007114,2018-11-23 08:48:40.000,63,12,19169,"56,93255","24,16835",4,115,39,466,416017
869007323,2018-11-23 08:48:32.000,63,1,19070,"56,93291","24,16687",5,111,42,466,416017
869008096,2018-11-23 08:49:10.000,63,10,19264,"56,932","24,16952",4,143,30,466,416017
869008352,2018-11-23 08:49:01.000,63,7,19218,"56,93228","24,16897",4,134,0,466,416017
869008562,2018-11-23 08:48:54.000,63,6,19218,"56,93228","24,16897",4,134,0,466,416017
869008921,2018-11-23 08:49:48.000,63,6,19690,"56,92865","24,17287",4,151,0,466,416017
869009257,2018-11-23 08:49:35.000,63,12,19612,"56,92927","24,17231",4,151,53,466,416017
869009813,2018-11-23 08:50:32.000,63,1,20049,"56,92603","24,1763",4,144,45,466,416017
869010631,2018-11-23 08:50:02.000,63,10,19725,"56,9284","24,17319",4,148,26,466,416017
869010835,2018-11-23 08:49:54.000,63,7,19690,"56,92865","24,17287",4,151,0,466,416017
869011104,2018-11-23 08:51:03.000,63,1,20504,"56,92264","24,18042",4,147,43,466,416017
869012128,2018-11-23 08:51:31.000,63,7,20644,"56,92159","24,1817",4,143,0,466,416017
869012215,2018-11-23 08:51:28.000,63,6,20644,"56,92159","24,1817",4,143,0,466,416017
869012520,2018-11-23 08:51:15.000,63,12,20600,"56,92192","24,18133",4,143,34,466,416017
869012850,2018-11-23 08:52:13.000,63,6,20872,"56,91993","24,18387",4,143,0,466,416017
869013188,2018-11-23 08:51:59.000,63,12,20831,"56,92024","24,18351",4,145,21,466,416017
869013606,2018-11-23 08:51:44.000,63,10,20688,"56,9213","24,18217",4,144,28,466,416017
869014386,2018-11-23 08:52:28.000,63,10,20909,"56,91969","24,18427",4,147,25,466,416017
869014563,2018-11-23 08:52:21.000,63,7,20872,"56,91993","24,18387",4,143,0,466,416017
869015093,2018-11-23 08:53:09.000,63,8,21226,"56,91737","24,18727",3,141,0,466,416017
869015370,2018-11-23 08:52:59.000,63,1,21203,"56,91753","24,18706",4,144,23,466,416017
869015862,2018-11-23 08:53:50.000,63,8,21527,"56,91501","24,18514",3,209,0,466,416017
869016135,2018-11-23 08:53:40.000,63,1,21496,"56,91525","24,18539",3,208,35,466,416017
869016742,2018-11-23 08:54:25.000,63,8,21546,"56,91486","24,18498",4,208,1,466,416017
869016842,2018-11-23 08:54:20.000,63,1,21544,"56,91488","24,18499",3,208,10,466,416017
869017658,2018-11-23 08:55:07.000,63,10,21667,"56,91421","24,18647",4,121,29,466,416017
869017938,2018-11-23 08:54:57.000,63,7,21620,"56,91443","24,18581",4,119,0,466,416017
869018155,2018-11-23 08:54:48.000,63,6,21620,"56,91443","24,18581",4,119,0,466,416017
869018467,2018-11-23 08:54:36.000,63,12,21589,"56,91458","24,1854",4,127,21,466,416017
869018724,2018-11-23 08:55:43.000,63,12,22101,"56,91188","24,19214",3,141,39,466,416017
869018863,2018-11-23 08:55:38.000,63,1,22055,"56,9122","24,19166",4,136,43,466,416017
869019803,2018-11-23 08:56:09.000,63,10,22192,"56,91125","24,19303",3,142,30,466,416017
869020105,2018-11-23 08:55:59.000,63,7,22148,"56,91155","24,19257",3,141,0,466,416017
869020224,2018-11-23 08:55:55.000,63,8,22147,"56,91155","24,19257",3,141,0,466,416017
869020256,2018-11-23 08:55:54.000,63,6,22147,"56,91155","24,19257",3,141,0,466,416017
869020328,2018-11-23 08:57:01.000,63,10,22540,"56,90879","24,19654",3,138,29,466,416017
869020544,2018-11-23 08:56:52.000,63,7,22498,"56,90906","24,19606",3,135,0,466,416017
869020634,2018-11-23 08:56:49.000,63,6,22498,"56,90906","24,19606",3,135,0,466,416017
869021085,2018-11-23 08:56:34.000,63,12,22444,"56,90943","24,19549",3,137,27,466,416017
869021458,2018-11-23 08:57:32.000,63,1,22824,"56,90693","24,19971",3,121,29,466,416017
869022384,2018-11-23 08:58:07.000,63,10,22994,"56,90614","24,20208",3,113,28,466,416017
869022603,2018-11-23 08:57:59.000,63,7,22954,"56,90628","24,20147",3,121,0,466,416017
869022724,2018-11-23 08:57:55.000,63,8,22954,"56,90628","24,20147",3,121,0,466,416017
869022778,2018-11-23 08:57:53.000,63,6,22954,"56,90628","24,20147",3,121,0,466,416017
869022958,2018-11-23 08:57:44.000,63,12,22908,"56,90651","24,20085",3,123,28,466,416017
869023358,2018-11-23 08:58:38.000,63,1,23309,"56,90499","24,20678",3,113,50,466,416017
869024273,2018-11-23 08:59:11.000,63,10,23488,"56,90403","24,20909",3,134,28,466,416017
869024517,2018-11-23 08:59:03.000,63,7,23446,"56,90429","24,20859",3,133,0,466,416017
869024633,2018-11-23 08:58:58.000,63,6,23446,"56,90429","24,20859",3,133,0,466,416017
869024932,2018-11-23 08:58:46.000,63,12,23397,"56,90459","24,20803",3,134,34,466,416017
869025256,2018-11-23 08:59:43.000,63,1,23675,"56,90402","24,21146",3,133,33,466,416017
869026213,2018-11-23 09:00:23.000,63,17,23987,"56,90212","24,2152",1,133,38,466,416017
869026291,2018-11-23 09:00:20.000,63,10,23946,"56,90236","24,21471",3,130,28,466,416017
869026616,2018-11-23 09:00:08.000,63,8,23900,"56,90263","24,21412",3,133,0,466,416017
869026875,2018-11-23 08:59:58.000,63,12,23864,"56,90286","24,2137",3,134,41,466,416017
869027151,2018-11-23 09:01:09.000,63,6,24330,"56,89985","24,21584",-2,222,0,466,416017
869027267,2018-11-23 09:01:04.000,63,17,24327,"56,89986","24,21586",-2,222,10,466,416017
869027354,2018-11-23 09:01:00.000,63,21,24311,"56,89997","24,21605",1,225,24,466,416017
869027713,2018-11-23 09:00:48.000,63,21,24229,"56,9005","24,21699",1,224,24,466,416017
869028016,2018-11-23 09:01:49.000,63,8,24440,"56,89965","24,21613",-2,42,0,466,416018
869028104,2018-11-23 09:01:46.000,63,6,24440,"56,89965","24,21613",-2,42,0,466,416018
869028536,2018-11-23 09:01:28.000,63,12,24373,"56,89954","24,21542",-2,209,22,466,416018
869028662,2018-11-23 09:01:22.000,63,21,24341,"56,89978","24,21572",-2,218,15,466,416017
869028783,2018-11-23 09:01:18.000,63,7,24330,"56,89985","24,21584",-2,222,0,466,416017
869028920,2018-11-23 09:02:21.000,63,1,24440,"56,89965","24,21613",0,42,0,466,416018
869029742,2018-11-23 09:01:51.000,63,17,24440,"56,89965","24,21613",0,42,0,466,416018
869029946,2018-11-23 09:02:51.000,63,1,24440,"56,89965","24,21613",0,42,0,466,416018
869030967,2018-11-23 09:03:22.000,63,1,24440,"56,89965","24,21613",0,42,0,466,416018
869032043,2018-11-23 09:03:53.000,63,1,24440,"56,89965","24,21613",0,42,0,466,416018
869033043,2018-11-23 09:04:23.000,63,1,24440,"56,89965","24,21613",0,42,0,466,416018
869033719,2018-11-23 09:06:09.000,63,7,24505,"56,90015","24,21651",0,45,0,466,416019
869033802,2018-11-23 09:06:06.000,63,8,24505,"56,90015","24,21651",0,45,0,466,416019
869033872,2018-11-23 09:06:03.000,63,6,24505,"56,90015","24,21651",0,45,0,466,416019
869034104,2018-11-23 09:05:55.000,63,12,24494,"56,90007","24,21639",0,46,17,466,416019
869034138,2018-11-23 09:05:54.000,63,21,24489,"56,90004","24,21633",0,47,19,466,416018
869034711,2018-11-23 09:05:35.000,63,8,24466,"56,89987","24,21614",0,359,0,466,416018
869034882,2018-11-23 09:05:28.000,63,10,24461,"56,89983","24,21614",0,353,13,466,416018
869034964,2018-11-23 09:05:26.000,63,21,24454,"56,89976","24,21615",0,357,14,466,416018
869035267,2018-11-23 09:05:15.000,63,7,24440,"56,89965","24,21613",0,42,0,466,416018
869035821,2018-11-23 09:04:54.000,63,1,24440,"56,89965","24,21613",0,42,0,466,416018
869036330,2018-11-23 09:07:05.000,63,8,24965,"56,90318","24,2133",0,312,0,466,416019
869036354,2018-11-23 09:07:04.000,63,6,24965,"56,90318","24,2133",0,312,0,466,416019
869036641,2018-11-23 09:06:54.000,63,12,24918,"56,90287","24,21383",0,313,47,466,416019
869036724,2018-11-23 09:06:51.000,63,1,24905,"56,90279","24,21399",0,313,51,466,416019
869037545,2018-11-23 09:06:20.000,63,21,24567,"56,90056","24,21718",0,39,32,466,416019
869037607,2018-11-23 09:06:18.000,63,10,24549,"56,90044","24,217",0,41,27,466,416019
869037780,2018-11-23 09:07:37.000,63,8,25158,"56,90432","24,21094",0,312,0,466,416019
869038301,2018-11-23 09:07:17.000,63,10,25007,"56,9034","24,21277",0,313,29,466,416019
869038567,2018-11-23 09:07:09.000,63,7,24965,"56,90318","24,2133",0,312,0,466,416019
869038878,2018-11-23 09:08:08.000,63,8,25178,"56,90443","24,2107",0,311,1,466,416019
869039455,2018-11-23 09:07:45.000,63,8,25166,"56,90437","24,21083",0,304,0,466,416019
869039570,2018-11-23 09:08:53.000,63,6,25391,"56,90459","24,2081",0,313,0,466,416019
869039855,2018-11-23 09:08:42.000,63,12,25356,"56,90438","24,20849",0,313,28,466,416019
869039942,2018-11-23 09:08:38.000,63,1,25332,"56,90422","24,20878",0,314,29,466,416019
869040809,2018-11-23 09:09:18.000,63,10,25435,"56,90485","24,20754",0,303,21,466,416019
869041181,2018-11-23 09:09:07.000,63,7,25391,"56,90459","24,2081",0,313,0,466,416019
869041308,2018-11-23 09:09:02.000,63,6,25391,"56,90459","24,2081",0,313,0,466,416019
869041338,2018-11-23 09:09:01.000,63,7,25391,"56,90459","24,2081",0,313,0,466,416019
869041520,2018-11-23 09:08:54.000,63,8,25391,"56,90459","24,2081",0,313,0,466,416019
869042036,2018-11-23 09:09:50.000,63,1,25693,"56,90579","24,20369",0,295,26,466,416019
869042787,2018-11-23 09:10:36.000,63,7,25930,"56,90678","24,20025",0,302,0,466,416019
869043064,2018-11-23 09:10:27.000,63,8,25930,"56,90678","24,20025",0,302,0,466,416019
869043087,2018-11-23 09:10:26.000,63,6,25930,"56,90678","24,20025",0,302,0,466,416019
869043331,2018-11-23 09:10:15.000,63,12,25901,"56,90663","24,20064",0,303,29,466,416019
869043617,2018-11-23 09:11:16.000,63,1,26257,"56,90885","24,1965",0,318,41,466,416019
869044522,2018-11-23 09:10:45.000,63,10,25974,"56,90699","24,19965",0,302,27,466,416019
869044711,2018-11-23 09:11:48.000,63,7,26422,"56,91002","24,19485",0,321,0,466,416019
869044792,2018-11-23 09:11:45.000,63,8,26422,"56,91002","24,19485",0,321,0,466,416019
869044923,2018-11-23 09:11:40.000,63,6,26422,"56,91002","24,19484",0,321,0,466,416019
869044956,2018-11-23 09:11:39.000,63,7,26422,"56,91002","24,19484",0,321,0,466,416019
869044989,2018-11-23 09:11:38.000,63,6,26421,"56,91001","24,19484",0,321,7,466,416019
869045270,2018-11-23 09:11:28.000,63,12,26382,"56,90972","24,19519",0,326,27,466,416019
869046192,2018-11-23 09:12:05.000,63,10,26462,"56,9103","24,19445",0,321,7,466,416019
869046699,2018-11-23 09:12:57.000,63,7,26788,"56,91257","24,1911",0,310,0,466,416019
869046759,2018-11-23 09:12:55.000,63,8,26788,"56,91257","24,1911",0,310,0,466,416019
869046784,2018-11-23 09:12:54.000,63,6,26788,"56,91257","24,1911",0,310,0,466,416019
869047265,2018-11-23 09:12:36.000,63,12,26756,"56,91236","24,19145",0,320,36,466,416019
869048283,2018-11-23 09:13:05.000,63,10,26832,"56,91279","24,1905",0,305,29,466,416019
869048732,2018-11-23 09:13:57.000,63,8,27300,"56,9153","24,18555",0,29,0,466,416019
869048762,2018-11-23 09:13:56.000,63,6,27300,"56,9153","24,18555",0,29,0,466,416019
869049072,2018-11-23 09:13:45.000,63,12,27267,"56,91506","24,18526",0,36,19,466,416019
869049345,2018-11-23 09:13:35.000,63,1,27222,"56,91473","24,18517",0,302,27,466,416019
869049468,2018-11-23 09:14:39.000,63,8,27512,"56,91696","24,18727",0,36,0,466,416019
869050092,2018-11-23 09:14:17.000,63,10,27341,"56,91564","24,18585",0,30,29,466,416019
869050327,2018-11-23 09:14:08.000,63,7,27300,"56,9153","24,18555",0,29,0,466,416019
869050378,2018-11-23 09:15:40.000,63,1,27711,"56,91846","24,18596",0,325,46,466,416019
869051252,2018-11-23 09:15:09.000,63,1,27512,"56,91696","24,18728",0,36,0,466,416019
869052217,2018-11-23 09:16:12.000,63,8,28016,"56,9207","24,1831",0,323,0,466,416019
869052262,2018-11-23 09:16:10.000,63,6,28016,"56,9207","24,1831",0,323,0,466,416019
869052609,2018-11-23 09:15:58.000,63,12,27962,"56,9203","24,18357",0,326,44,466,416019
869053674,2018-11-23 09:16:33.000,63,10,28063,"56,92102","24,18261",0,325,30,466,416019
869054037,2018-11-23 09:16:21.000,63,7,28016,"56,9207","24,1831",0,323,0,466,416019
869054866,2018-11-23 09:17:04.000,63,1,28512,"56,9244","24,1786",0,324,52,466,416019
869055621,2018-11-23 09:17:47.000,63,8,28918,"56,92733","24,17472",0,323,0,466,416019
869055728,2018-11-23 09:17:43.000,63,8,28917,"56,92733","24,17474",0,323,0,466,416019
869055919,2018-11-23 09:17:35.000,63,1,28910,"56,9273","24,17476",0,323,21,466,416019
869056294,2018-11-23 09:18:33.000,63,7,29227,"56,92968","24,17205",0,330,0,466,416019
869056570,2018-11-23 09:18:23.000,63,8,29227,"56,92968","24,17205",0,330,0,466,416019
869056605,2018-11-23 09:18:22.000,63,6,29227,"56,92968","24,17205",0,330,0,466,416019
869056882,2018-11-23 09:18:11.000,63,12,29185,"56,92934","24,17234",0,334,41,466,416019
869057158,2018-11-23 09:19:14.000,63,1,29612,"56,93254","24,16858",0,304,7,466,416019
869058012,2018-11-23 09:18:43.000,63,10,29273,"56,93002","24,17161",0,331,29,466,416019
869058205,2018-11-23 09:19:46.000,63,7,29720,"56,93293","24,16698",-1,291,0,466,416019
869058401,2018-11-23 09:19:38.000,63,8,29720,"56,93293","24,16698",-1,291,0,466,416019
869058432,2018-11-23 09:19:37.000,63,6,29720,"56,93293","24,16698",-1,291,0,466,416019
869058763,2018-11-23 09:19:26.000,63,12,29681,"56,93281","24,16758",-1,291,29,466,416019
869058947,2018-11-23 09:19:17.000,63,17,29623,"56,9326","24,16843",-1,303,15,466,416019
869059045,2018-11-23 09:20:23.000,63,8,30006,"56,93398","24,1627",-1,312,0,466,416019
869059806,2018-11-23 09:19:56.000,63,10,29778,"56,93311","24,16608",-1,295,33,466,416019
869059912,2018-11-23 09:21:02.000,63,12,30211,"56,93538","24,16051",-1,321,20,466,416019
869060137,2018-11-23 09:20:54.000,63,1,30189,"56,93522","24,16073",-1,319,6,466,416019
869061105,2018-11-23 09:21:28.000,63,10,30286,"56,93588","24,15972",-1,322,28,466,416019
869061366,2018-11-23 09:21:18.000,63,7,30243,"56,9356","24,16019",-1,319,0,466,416019
869061434,2018-11-23 09:21:16.000,63,6,30243,"56,9356","24,16019",-1,319,0,466,416019
869061509,2018-11-23 09:21:13.000,63,8,30243,"56,9356","24,16019",-1,319,0,466,416019
869062119,2018-11-23 09:22:02.000,63,8,30561,"56,93786","24,15702",-1,317,0,466,416019
869062329,2018-11-23 09:21:55.000,63,12,30551,"56,93779","24,1571",-1,324,29,466,416019
869062987,2018-11-23 09:22:41.000,63,10,30633,"56,93837","24,15631",0,321,27,466,416019
869063248,2018-11-23 09:22:33.000,63,7,30595,"56,93811","24,15671",-1,322,0,466,416019
869063490,2018-11-23 09:22:25.000,63,6,30595,"56,93811","24,15671",-1,322,0,466,416019
869063903,2018-11-23 09:23:18.000,63,12,31044,"56,94192","24,15515",0,355,42,466,416019
869063946,2018-11-23 09:23:17.000,63,1,31033,"56,94182","24,15516",0,355,44,466,416019
869065126,2018-11-23 09:23:43.000,63,10,31120,"56,94259","24,15501",0,351,23,466,416019
869065254,2018-11-23 09:23:39.000,63,7,31093,"56,94236","24,15508",0,353,0,466,416019
869065504,2018-11-23 09:23:30.000,63,6,31093,"56,94236","24,15508",0,353,0,466,416019
869065771,2018-11-23 09:24:31.000,63,7,31341,"56,94273","24,1517",0,262,0,466,416019
869065796,2018-11-23 09:24:30.000,63,6,31338,"56,94274","24,15175",0,262,0,466,416019
869065881,2018-11-23 09:24:27.000,63,7,31338,"56,94274","24,15176",0,262,0,466,416019
869066170,2018-11-23 09:24:17.000,63,8,31337,"56,94274","24,15176",0,262,0,466,416019
869066205,2018-11-23 09:24:15.000,63,6,31337,"56,94275","24,15176",0,262,0,466,416019
869066519,2018-11-23 09:24:06.000,63,12,31294,"56,94276","24,15246",0,262,33,466,416019
869066926,2018-11-23 09:25:07.000,63,12,31682,"56,94234","24,14616",0,263,37,466,416019
869067705,2018-11-23 09:24:39.000,63,10,31388,"56,94265","24,15095",0,262,30,466,416019
869068140,2018-11-23 09:25:38.000,63,10,31772,"56,94224","24,1447",0,261,27,466,416019
869068438,2018-11-23 09:25:29.000,63,7,31732,"56,94232","24,14534",0,262,0,466,416019
869068573,2018-11-23 09:25:24.000,63,8,31732,"56,94232","24,14534",0,262,0,466,416019
869068599,2018-11-23 09:25:23.000,63,6,31732,"56,94232","24,14534",0,262,0,466,416019
869068635,2018-11-23 09:25:21.000,63,7,31732,"56,94232","24,14534",0,262,0,466,416019
869068695,2018-11-23 09:25:19.000,63,6,31731,"56,94232","24,14535",0,262,7,466,416019
869068894,2018-11-23 09:26:25.000,63,7,32079,"56,94169","24,13979",0,245,0,466,416019
869069071,2018-11-23 09:26:19.000,63,8,32079,"56,94169","24,13979",0,245,0,466,416019
869069186,2018-11-23 09:26:15.000,63,6,32079,"56,94169","24,13979",0,245,0,466,416019
869069460,2018-11-23 09:26:05.000,63,12,32042,"56,94184","24,14035",0,250,29,466,416019
869070605,2018-11-23 09:26:33.000,63,10,32123,"56,94149","24,13918",0,244,29,466,416019
869071168,2018-11-23 09:27:21.000,63,8,32370,"56,94102","24,13546",-1,297,0,466,416019
869071694,2018-11-23 09:27:04.000,63,1,32338,"56,9409","24,13592",0,291,8,466,416019
869072317,2018-11-23 09:27:52.000,63,1,32373,"56,94104","24,13541",-1,295,7,466,416019
869073278,2018-11-23 09:28:27.000,63,8,32457,"56,94138","24,13419",0,297,2,466,416019
869073717,2018-11-23 09:28:13.000,63,8,32442,"56,94131","24,1344",0,297,0,466,416019
869073831,2018-11-23 09:29:16.000,63,1,32541,"56,94183","24,13309",0,315,15,466,416019
869074676,2018-11-23 09:28:45.000,63,8,32461,"56,94139","24,13412",0,297,1,466,416019
869075394,2018-11-23 09:29:27.000,63,8,32564,"56,94197","24,13283",0,314,0,466,416019
869076389,2018-11-23 09:29:59.000,63,1,32564,"56,94197","24,13283",0,314,0,466,416019
869077213,2018-11-23 09:30:36.000,63,8,32653,"56,94231","24,13158",0,280,0,466,416019
869077415,2018-11-23 09:30:29.000,63,1,32645,"56,94231","24,13171",0,280,13,466,416019
869078215,2018-11-23 09:31:07.000,63,1,32653,"56,94231","24,13158",1,280,0,466,416019
869078452,2018-11-23 09:32:05.000,63,7,32784,"56,94214","24,12949",1,272,0,466,416019
869078692,2018-11-23 09:31:56.000,63,6,32784,"56,94214","24,12949",1,272,0,466,416019
